                               Game of the Rope - Description of the internal state
Ref Coa 1 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5 Coa 2 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5       Trial                          VCk
Sta  Stat Sta SG Sta SG Sta SG Sta SG Sta SG  Stat Sta SG Sta SG Sta SG Sta SG Sta SG 3 2 1 . 1 2 3 NB PS 0  1  2  3  4  5  6  7  8  9 10 11 12
TRY  WCTL SAB  0 SIP  2 SIP  1 SAB  1 SAB  2  ASTM SAB  3 SAB  2 SAB  1 SAB  2 SAB  3 2 3 - . - - -  2 -3 23 18 13 15 15  9 13  4  5 13 13  3 15
TRY  WCTL SAB  0 SIP  2 SIP  1 SAB  1 SIP  2  ASTM SAB  3 SAB  2 SAB  1 SAB  2 SAB  3 2 3 5 . - - -  2 -3 23 18 13 15 15  9 13  5  5 13 13  3 15
TRY  WCTL SAB  0 SIP  2 SIP  1 SAB  1 SIP  2  ASTM SAB  3 SAB  2 SAB  1 SIP  2 SAB  3 2 3 5 . 4 - -  2 -3 23 18 13 15 15  9 13  5  5 14 14  7 15
TRY  WCTL SAB  0 SIP  2 SIP  1 SAB  1 SIP  2  ASTM SAB  3 SAB  2 SIP  1 SIP  2 SAB  3 2 3 5 . 3 4 -  2 -3 23 18 13 15 15  9 13  5  5 14 15  7 15
TRY  WCTL SAB  0 SIP  2 SIP  1 SAB  1 SIP  2  ASTM SAB  3 SIP  2 SIP  1 SIP  2 SAB  3 2 3 5 . 2 3 4  2 -3 23 18 13 15 15  9 13  5  5 15 15  7 15
TRY  WCTL SAB  0 SIP  2 SIP  1 SAB  1 SIP  2  WCTL SAB  3 SIP  2 SIP  1 SIP  2 SAB  3 2 3 5 . 2 3 4  2 -3 23 18 18 15 15  9 13  5  5 15 15  7 15
TRY  WCTL SAB  0 SIP  2 SIP  1 SAB  1 SIP  2  WCTL SAB  3 DYB  2 SIP  1 SIP  2 SAB  3 2 3 5 . 2 3 4  2 -3 24 19 18 15 16 10 13  6  5 17 16  8 15
TRY  WCTL SAB  0 SIP  2 SIP  1 SAB  1 SIP  2  WCTL SAB  3 DYB  2 SIP  1 DYB  3 SAB  3 2 3 5 . 2 3 4  2 -3 24 19 18 15 16 10 13  6  5 17 16  9 15
TRY  WCTL SAB  0 SIP  2 DYB  2 SAB  1 SIP  2  WCTL SAB  3 DYB  2 SIP  1 DYB  3 SAB  3 2 3 5 . 2 3 4  2 -3 24 19 18 15 16 11 13  6  5 17 16  9 15
TRY  WCTL SAB  0 DYB  2 DYB  2 SAB  1 SIP  2  WCTL SAB  3 DYB  2 SIP  1 DYB  3 SAB  3 2 3 5 . 2 3 4  2 -3 24 19 18 15 17 11 13  6  5 17 16  9 15
TRY  WCTL SAB  0 DYB  2 DYB  2 SAB  1 SIP  2  WCTL SAB  3 DYB  2 DYB  1 DYB  3 SAB  3 2 3 5 . 2 3 4  2 -3 24 19 18 15 17 11 13  6  5 17 17  9 15
TRY  WCTL SAB  0 DYB  2 DYB  2 SAB  1 DYB  3  WCTL SAB  3 DYB  2 DYB  1 DYB  3 SAB  3 2 3 5 . 2 3 4  2 -3 24 19 18 15 17 11 13  7  5 17 17  9 15
