	 	 *Game of the Rope - Description of the internal state*
	 	 05/06/2016 17:11:54.558
Ref Coa 1 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5 Coa 2 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5              Trial                VCk
Sta  Stat Sta SG Sta SG Sta SG Sta SG Sta SG  Stat Sta SG Sta SG Sta SG Sta SG Sta SG 3 2 1 . 1 2 3 NB PS   0  1  2  3  4  5  6  7  8  9  10  11  12
WTC  WCTL SAB 13 DYB 10 SAB 16 DYB 15 SAB 21  WCTL SAB 14 SAB 16 DYB 14 DYB 14 SAB 21 - - - . - - -  1  0   9  3  4  4  2  4  2  3  2  4  4  4  2
WTC  WFRC SAB 13 DYB 10 SAB 16 DYB 15 SAB 21  WCTL SAB 14 SAB 16 DYB 14 DYB 14 SAB 21 - - - . - - -  1  0   9  3  5  4  2  4  2  3  2  5  4  4  2
WTC  WFRC SAB 13 DYB 10 SAB 16 DYB 15 SAB 21  WFRC SAB 14 SAB 16 DYB 14 DYB 14 SAB 21 - - - . - - -  1  0   9  3  5  4  2  4  2  3  2  5  4  4  2
WTC  WFRC SAB 13 DYB 10 SAB 16 DYB 15 SAB 21  WFRC SAB 14 SAB 16 SAB 14 DYB 14 SAB 21 - - - . - - -  1  0   9  3  4  4  2  4  2  3  2  5  4  4  2
WTC  WFRC SAB 13 SAB 10 SAB 16 DYB 15 SAB 21  WFRC SAB 14 SAB 16 SAB 14 DYB 14 SAB 21 - - - . - - -  1  0   9  3  4  4  2  4  2  3  2  4  4  4  2
WTC  WFRC SAB 13 SAB 10 SAB 16 DYB 15 SAB 21  WFRC SAB 14 SAB 16 SAB 14 DYB 14 SAB 21 - - - . - - -  1  0   4  2  3  3  1  3  1  2  1  3  3  3  1
WTC  WFRC SAB 13 SAB 10 SAB 16 DYB 15 SAB 21  WFRC SAB 14 SAB 16 SAB 14 SAB 14 SAB 21 - - - . - - -  1  0   9  3  4  4  2  4  2  3  2  4  4  4  2
WTC  WFRC SAB 13 SAB 10 SAB 16 SAB 15 SAB 21  WFRC SAB 14 SAB 16 SAB 14 SAB 14 SAB 21 - - - . - - -  1  0   9  3  4  4  2  4  2  3  2  5  4  4  2
WTC  WFRC SAB 13 SAB 10 SAB 16 SAB 15 SAB 21  WFRC SAB 14 SAB 16 SAB 14 SAB 14 SAB 21 - - - . - - -  1  1   4  2  3  3  1  3  1  2  1  3  3  3  1
SOF  WFRC SAB 13 SAB 10 SAB 16 SAB 15 SAB 21  WFRC SAB 14 SAB 16 SAB 14 SAB 14 SAB 21 - - - . - - -  1  1   4  2  3  3  1  3  1  2  1  3  3  3  1
TRY  WFRC SAB 13 SAB 10 SAB 16 SAB 15 SAB 21  WFRC SAB 14 SAB 16 SAB 14 SAB 14 SAB 21 - - - . - - -  1  1   9  4  5  5  2  5  2  4  2  5  5  5  2
TRY  ASTM SAB 13 SAB 10 SAB 16 SAB 15 SAB 21  WFRC SAB 14 SAB 16 SAB 14 SAB 14 SAB 21 - - - . - - -  1  1   9  4  5  5  2  5  2  4  2  5  5  5  2
TRY  ASTM SAB 13 SAB 10 SAB 16 SAB 15 SAB 21  ASTM SAB 14 SAB 16 SAB 14 SAB 14 SAB 21 - - - . - - -  1  1   9  4  5  5  2  5  2  4  2  5  5  5  2
TRY  ASTM SAB 13 SAB 10 SAB 16 SAB 15 SAB 21  ASTM SAB 14 SAB 16 SAB 14 SAB 14 SIP 21 - - - . - - -  1  1   9  4  5  5  2  5  2  4  2  5  5  5  2
TRY  ASTM SAB 13 SAB 10 SAB 16 SAB 15 SAB 21  ASTM SIP 14 SAB 16 SAB 14 SAB 14 SIP 21 - - - . - - -  1  1   9  4  5  5  2  5  2  4  2  5  5  5  2
TRY  ASTM SAB 13 SIP 10 SAB 16 SAB 15 SAB 21  ASTM SIP 14 SAB 16 SAB 14 SAB 14 SIP 21 - - - . - - -  1  1   9  4  5  5  2  5  2  4  2  5  5  5  2
TRY  ASTM SAB 13 SIP 10 SAB 16 SAB 15 SIP 21  ASTM SIP 14 SAB 16 SAB 14 SAB 14 SIP 21 - - - . - - -  1  1   9  4  5  5  2  5  2  4  2  5  5  5  2
TRY  ASTM SAB 13 SIP 10 SAB 16 SIP 15 SIP 21  ASTM SIP 14 SAB 16 SAB 14 SAB 14 SIP 21 - - - . - - -  1  1   9  4  5  5  2  5  2  4  2  5  5  5  2
WTC  ASTM SAB 13 SIP 10 SAB 16 SIP 15 SIP 21  ASTM SIP 14 SAB 16 SAB 14 SAB 14 SIP 21 - - - . - - -  1  1  10  5  5  5  2  5  2  5  2  5  5  5  2
WTC  ASTM SAB 13 SIP 10 SIP 16 SIP 15 SIP 21  ASTM SIP 14 SAB 16 SAB 14 SAB 14 SIP 21 - - - . - - -  1  1   9  4  5  5  2  5  2  4  2  5  5  5  2
WTC  ASTM SAB 13 SIP 10 SIP 16 SIP 15 SIP 21  ASTM SIP 14 SIP 16 SAB 14 SAB 14 SIP 21 - - - . - - -  1  1   9  4  5  5  2  5  2  4  2  5  5  5  2
